GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,FeaturestoreServiceClient.ListEntityTypesFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,VizierServiceClient.ListStudiesPagedResponse,0,20,0,0,0,5,0,3,0,3
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,FeaturestoreServiceClient.ListFeaturesFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,MigrationServiceClient.SearchMigratableResourcesFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,DatasetServiceSettings.Builder,107,14,0,0,30,4,25,3,25,3
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,MetadataServiceClient.ListLocationsPagedResponse,0,20,0,0,0,6,0,3,0,3
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,EndpointServiceClient.ListLocationsFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,MigrationServiceClient.ListLocationsPagedResponse,0,20,0,0,0,6,0,3,0,3
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,MetadataServiceSettings.Builder,203,14,0,0,54,4,49,3,49,3
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,PipelineServiceSettings.Builder,95,14,0,0,27,4,22,3,22,3
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,JobServiceClient.ListCustomJobsPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,FeaturestoreOnlineServingServiceSettings,66,6,0,0,23,3,17,2,17,2
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,IndexServiceClient,83,243,4,4,22,55,20,36,16,36
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,IndexEndpointServiceClient.ListLocationsFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,FeaturestoreServiceClient.SearchFeaturesPagedResponse,0,20,0,0,0,6,0,3,0,3
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,MetadataServiceClient.ListContextsPagedResponse,0,20,0,0,0,6,0,3,0,3
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,TensorboardServiceSettings,226,6,0,0,68,3,49,2,49,2
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,JobServiceClient.SearchModelDeploymentMonitoringStatsAnomaliesFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,VizierServiceClient.ListTrialsFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,ModelServiceClient.ListModelVersionsPagedResponse,0,20,0,0,0,6,0,3,0,3
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,MetadataServiceClient.ListContextsFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,MetadataServiceClient.ListContextsPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,ModelServiceClient.ListLocationsFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,JobServiceClient.ListModelDeploymentMonitoringJobsPagedResponse,0,20,0,0,0,7,0,3,0,3
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,JobServiceClient,161,953,27,27,31,276,51,124,24,124
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,MetadataServiceClient.ListArtifactsFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,DatasetServiceClient.ListAnnotationsPagedResponse,0,20,0,0,0,6,0,3,0,3
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,FeaturestoreOnlineServingServiceClient,52,106,1,1,16,27,12,18,11,18
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,MetadataServiceClient.ListMetadataStoresPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,DatasetServiceClient.ListLocationsPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,DatasetServiceClient.ListSavedQueriesPagedResponse,0,20,0,0,0,6,0,3,0,3
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,FeaturestoreOnlineServingServiceClient.ListLocationsPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,SpecialistPoolServiceClient.ListLocationsPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,PipelineServiceClient.ListTrainingPipelinesPagedResponse,0,20,0,0,0,6,0,3,0,3
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,IndexServiceClient.ListLocationsFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,IndexEndpointServiceClient.ListIndexEndpointsFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,MetadataServiceClient.ListLocationsPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,SpecialistPoolServiceSettings.Builder,79,14,0,0,23,4,18,3,18,3
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,FeaturestoreServiceClient.ListLocationsPagedResponse,0,20,0,0,0,6,0,3,0,3
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,JobServiceClient.ListCustomJobsFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,IndexEndpointServiceSettings.Builder,99,14,0,0,28,4,23,3,23,3
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,JobServiceClient.ListDataLabelingJobsFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,EndpointServiceSettings,111,6,0,0,26,3,26,2,26,2
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,MetadataServiceClient.ListMetadataSchemasPagedResponse,0,20,0,0,0,6,0,3,0,3
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,JobServiceClient.ListDataLabelingJobsPagedResponse,0,20,0,0,0,6,0,3,0,3
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,TensorboardServiceClient.ListLocationsFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,FeaturestoreServiceClient.SearchFeaturesPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,DatasetServiceClient.ListLocationsFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,PipelineServiceClient.ListPipelineJobsPagedResponse,0,20,0,0,0,6,0,3,0,3
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,MetadataServiceClient.ListMetadataSchemasPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,FeaturestoreServiceClient.ListFeaturestoresFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,PredictionServiceClient.ListLocationsFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,VizierServiceClient.ListTrialsPagedResponse,0,20,0,0,0,5,0,3,0,3
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,IndexServiceSettings,106,6,0,0,25,3,25,2,25,2
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,IndexEndpointServiceClient.ListIndexEndpointsPagedResponse,0,20,0,0,0,6,0,3,0,3
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,DatasetServiceClient.ListSavedQueriesPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,SpecialistPoolServiceClient,83,223,4,4,22,61,20,32,16,32
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,JobServiceClient.ListBatchPredictionJobsPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,TensorboardServiceClient.ListTensorboardsFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,VizierServiceSettings,141,6,0,0,33,3,32,2,32,2
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,EndpointServiceClient.ListLocationsPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,JobServiceClient.ListModelDeploymentMonitoringJobsFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,EndpointServiceClient.ListLocationsPagedResponse,0,20,0,0,0,6,0,3,0,3
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,FeaturestoreOnlineServingServiceSettings.Builder,55,14,0,0,17,4,12,3,12,3
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,JobServiceSettings,226,6,0,0,57,3,49,2,49,2
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,TensorboardServiceSettings.Builder,183,14,0,0,49,4,44,3,44,3
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,ModelServiceClient.ListModelVersionsPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,TensorboardServiceClient.ListTensorboardTimeSeriesPagedResponse,0,20,0,0,0,6,0,3,0,3
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,JobServiceClient.ListLocationsPagedResponse,0,20,0,0,0,6,0,3,0,3
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,MetadataServiceClient.ListExecutionsPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,VizierServiceClient,95,443,10,10,22,106,26,63,16,63
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,DatasetServiceClient.ListDataItemsPagedResponse,0,20,0,0,0,6,0,3,0,3
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,FeaturestoreServiceClient,165,834,23,23,33,226,50,102,27,102
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,JobServiceClient.ListModelDeploymentMonitoringJobsPage,0,22,0,0,0,5,0,4,0,4
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,TensorboardServiceClient.ListLocationsPagedResponse,0,20,0,0,0,6,0,3,0,3
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,TensorboardServiceClient.ExportTensorboardTimeSeriesDataFixedSizeCollection,6,11,0,0,1,3,1,2,1,2
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1,PipelineServiceSettings,116,6,0,0,28,3,27,2,27,2
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1.stub,GrpcVizierServiceStub,62,946,0,0,19,379,12,46,12,46
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1.stub,ModelServiceStub,150,3,0,0,30,1,30,1,30,1
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1.stub,SpecialistPoolServiceStubSettings.Builder,106,440,0,0,25,157,4,18,4,18
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1.stub,GrpcJobServiceStub,86,1578,0,0,27,667,20,72,20,72
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1.stub,DatasetServiceStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1.stub,DatasetServiceStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1.stub,DatasetServiceStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1.stub,VizierServiceStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1.stub,DatasetServiceStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1.stub,DatasetServiceStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1.stub,VizierServiceStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1.stub,DatasetServiceStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1.stub,VizierServiceStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1.stub,VizierServiceStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1.stub,VizierServiceStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1.stub,VizierServiceStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1.stub,GrpcIndexEndpointServiceStub,68,668,0,0,22,269,14,32,14,32
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1.stub,ModelServiceStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1.stub,ModelServiceStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1.stub,ModelServiceStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1.stub,ModelServiceStubSettings.new PagedListDescriptor() {...},18,14,1,1,8,5,4,4,3,4
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1.stub,ModelServiceStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1.stub,ModelServiceStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1.stub,ModelServiceStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1.stub,ModelServiceStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,5,0,2,0,2
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1.stub,ModelServiceStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,5,0,2,0,2
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1.stub,DatasetServiceStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,5,0,2,0,2
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1.stub,DatasetServiceStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1.stub,DatasetServiceStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1.stub,GrpcEndpointServiceCallableFactory,20,19,0,0,4,4,4,4,4,4
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1.stub,SpecialistPoolServiceStub,80,3,0,0,16,1,16,1,16,1
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1.stub,FeaturestoreServiceStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1.stub,GrpcIndexEndpointServiceCallableFactory,20,19,0,0,4,4,4,4,4,4
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1.stub,JobServiceStub,235,3,0,0,47,1,47,1,47,1
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1.stub,IndexEndpointServiceStubSettings,28,208,1,1,7,64,5,28,4,28
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1.stub,GrpcPipelineServiceStub,62,731,0,0,20,300,12,36,12,36
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1.stub,EndpointServiceStubSettings.Builder,127,533,0,0,25,192,4,21,4,21
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1.stub,GrpcPipelineServiceCallableFactory,20,19,0,0,4,4,4,4,4,4
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1.stub,FeaturestoreServiceStubSettings.Builder,292,1191,0,0,52,438,4,41,4,41
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1.stub,MetadataServiceStub,255,3,0,0,51,1,51,1,51,1
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1.stub,PredictionServiceStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1.stub,PredictionServiceStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1.stub,JobServiceStubSettings,28,416,1,1,7,131,5,49,4,49
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1.stub,MigrationServiceStub,55,3,0,0,11,1,11,1,11,1
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1.stub,DatasetServiceStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1.stub,FeaturestoreOnlineServingServiceStub,40,3,0,0,8,1,8,1,8,1
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1.stub,GrpcModelServiceCallableFactory,20,19,0,0,4,4,4,4,4,4
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1.stub,ModelServiceStubSettings.Builder,207,728,0,0,35,242,4,29,4,29
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1.stub,GrpcFeaturestoreOnlineServingServiceCallableFactory,21,18,0,0,4,4,4,4,4,4
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1.stub,FeaturestoreServiceStubSettings,28,376,1,1,7,110,5,46,4,46
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1.stub,ModelServiceStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1.stub,GrpcMetadataServiceCallableFactory,20,19,0,0,4,4,4,4,4,4
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1.stub,IndexEndpointServiceStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1.stub,IndexEndpointServiceStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,4,0,2,0,2
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1.stub,IndexEndpointServiceStubSettings.new PagedListDescriptor() {...},18,14,1,1,4,5,4,4,3,4
CoverageAggregator/google-cloud-aiplatform,com.google.cloud.aiplatform.v1.stub,IndexEndpointServiceStubSettings.new PagedListResponseFactory() {...},0,13,0,0,0,5,0,2,0,2
